Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Potential	Equilibruim
5.65791858801	5.92621240437	6.8237970727	4.52637533511	7.47263335386	6.25405643421	4.65391045825	5.58233571829	6.75385978476	5.32113348524	1.47933007501	5.93803413199	5.99879234875	5.45977988591	22632.6431522	True	
6.10341486943	6.6716909565	6.6923694871	4.99611652996	7.87483443924	6.0554656308	3.92045293146	5.45391090382	7.10038994602	5.46864068393	2.7093067327	5.63558086826	5.99882005363	5.3650047029	23132.1063703	True	
5.41161834649	6.0366011577	6.70601434884	5.83653759957	7.99276594937	6.22821244653	3.77719334532	5.6674578174	6.62399555787	5.56634221213	1.68208824572	6.21739491797	5.92596229415	5.13813655063	25722.7573357	False	
5.66172187736	6.03364611696	6.65818498644	5.1606734948	7.38506323758	4.66193071962	4.04654306214	4.80888965533	6.81537727059	5.84862655902	2.52572482691	5.74789503997	5.9462314401	5.91474513656	22070.0787892	True	
5.60225481942	5.64905583933	6.39516927502	4.25175569933	7.46394274808	4.50641185435	4.27470412909	4.77407301961	6.75155111443	5.7435156732	2.48819480011	6.22784631191	5.94552236934	4.91010227544	23110.9372207	True	
5.35703386571	5.24769384258	6.57987642854	5.69307264815	7.23991078085	3.01294219288	4.19597620578	5.24095112542	6.62492450078	5.77310070244	1.43905034843	6.01929861664	5.94677980894	4.89185148957	27084.4215376	True	
6.06470944468	5.64515076399	6.18324190117	4.82536483281	7.3205663474	4.16981918835	4.39104771985	4.70688565723	7.06793781832	5.20347644115	3.0231016436	5.57522172929	5.94646064762	5.21743811592	24009.1297684	True	
5.497603687	6.30323423594	6.51873346859	4.7350206894	7.08477222239	6.13247849761	5.27290462807	4.97311719412	6.77861817751	4.83425600652	2.97928704046	5.94832631527	5.97271901787	5.0629885314	23047.1336611	True	
4.91220718211	6.2138566385	6.61209120001	5.11241989722	7.01654383954	5.50014288891	3.30305179159	4.91566298321	7.09305659889	5.41316005271	2.66437619733	6.06548827009	5.96018654924	5.87899961321	23193.1203122	True	
5.51748744739	5.96076911452	6.82455398544	5.4379653071	6.06129683047	6.46188094254	3.57637293012	4.85650748837	6.71394957196	4.53276405951	1.5717349482	5.82618784851	5.97390866757	5.30662307351	24856.1348129	True	
5.65532056214	6.52025369207	6.58750563799	5.52222018578	6.39664866256	5.02529870907	5.39018946589	5.81847534196	7.16103945675	6.03916176894	2.57108994642	5.86624271169	5.98917566604	4.95680920586	24070.7611111	True	
5.24974862622	5.75332469523	6.5154706692	5.18034151261	6.68476299042	4.51105196058	4.10529155059	4.92020959901	6.37831872538	6.11453320838	2.18445148039	5.27889898555	5.94434572354	4.69011082685	24437.8317861	True	
5.20028369139	5.41383797808	6.62566712591	4.85974431721	6.70016593369	5.83365400652	4.41793870625	5.01484840297	7.37751602243	5.10151810752	2.26847304923	6.27298049374	5.92897170882	5.87938423826	22903.2712513	True	
5.34290596535	5.94031431797	6.90044977237	4.54395311545	7.12989715222	6.2119987855	4.39568941396	5.23695537182	6.67697862305	5.25880655911	2.68581375655	5.97873522259	5.92974749736	5.69242745883	22010.6925095	True	
5.00908669817	5.47107303844	6.45956300627	4.83927583201	6.82827207374	5.10431070021	3.99617367827	4.83154663818	6.38043879336	5.13671413331	2.21248133954	5.49243949166	5.90029861924	5.66096207421	23277.1179751	True	
5.89805557736	5.92416778606	6.4663849297	5.25120032936	5.70431610462	6.01824303888	4.18054334213	4.37273382943	7.14442905723	5.23601040507	2.69711494087	5.7781758283	5.95383435572	5.87259002746	22915.9379976	True	
5.4842866918	5.46503366173	6.83230183295	4.61774240168	6.37023517183	6.0002279574	4.72226373874	4.72354716998	7.81574207962	5.70907967557	2.59365612183	5.69347877564	5.96127659404	5.31944720616	23303.7422935	True	
5.17225090729	6.17149250812	7.12122687784	4.17361386034	6.36932712199	4.64486665978	3.51769088167	5.99031404851	6.77951804921	5.21844272375	3.18086373625	5.57366306754	5.93012992302	5.38762743475	24894.6879203	True	
5.46473446456	5.95397803029	6.77221224006	5.42713497052	5.91075731061	5.40716980004	4.32228204451	5.23981729633	6.78669051856	5.50438352233	2.159211113	6.29653561262	5.97396669158	5.58586655991	22016.2376172	True	
5.37604678722	5.76048256581	7.30062700763	4.28190367442	6.23631638504	5.86510344028	3.71561773328	5.42989507827	7.29130525481	5.4844424752	3.62827200153	5.67187929111	5.96482060483	4.98372821634	24245.8152499	True	
5.76694984096	5.95474665737	7.0945474273	4.73815843723	6.65474283755	5.81181694685	4.33240509439	5.08033669959	6.99911979698	5.04030544687	2.09732318646	5.9818147556	5.96425871532	5.69220393785	21257.7930865	True	
5.55111896944	6.19199463326	7.04199250902	5.18673537799	6.98085011955	5.32794312462	4.1726074881	5.73116201434	7.39200186362	5.41561606367	2.25616110403	5.82552163183	5.974133269	5.79082301507	21609.0065713	True	
4.97693203031	5.88382927731	6.51122206792	4.8173432236	7.16619813284	5.65355040423	4.66921759589	5.17423171103	6.23527963021	5.54646388591	3.00928674352	5.72705144838	5.95988117816	5.45743574753	23222.7856715	True	
5.87188027973	6.14161229433	6.89570446245	3.97331408807	7.56663131002	4.7204582506	4.33159422214	4.95385009757	6.83069086511	5.67963293954	3.50951313872	6.15714650386	5.94952194566	5.31718565438	23508.1624532	True	
5.31781357897	6.29308635644	6.79695500113	4.72387024093	7.17978950469	5.82429433684	3.64949585709	5.40798891398	7.25932356873	5.35873058707	3.07811922938	5.91405309358	5.94541190366	5.05972842179	22595.7875509	True	
5.55453019986	5.79785958369	7.23421969682	5.12384126471	7.08788702794	6.4768838493	4.35040457216	5.48322702745	6.86867539704	5.77420645767	2.17602556118	5.88979677799	5.98840437089	4.2897060287	23866.2956585	True	
5.14086385919	6.39207474482	6.48268994674	4.60699031093	6.61908078615	5.35814034551	4.13614201875	5.400614755	7.09259148915	4.96642137947	1.97275676295	5.50519780291	5.9079406116	4.93752757751	23301.83178	True	
5.85545436517	5.94373735766	6.72467620273	3.7753205926	6.32352843407	5.16868609413	4.35413526848	5.15664197617	6.31677193932	6.13383321806	2.64498656754	5.43987098623	5.9745784053	5.95801544273	23433.1983486	True	
5.27715984669	6.14326354	6.79145513968	4.38646737779	6.40289113345	5.27303453582	4.30298272305	5.11004111501	7.3897985681	5.32446292441	2.29895640804	6.49073263556	5.97158717023	5.85275771043	22082.4394283	True	
5.99871811162	6.37073058737	7.02430095447	5.45205258752	7.94565384791	4.86235443498	4.06704361217	4.5148903596	6.95008758223	5.81587982749	1.97735141015	6.08628300253	5.98386489857	5.91963792969	23637.0141453	True	
5.66241145014	5.64031937365	6.8596086593	4.64272720748	6.92813543674	5.16595546501	3.94995392623	5.47505181248	7.03111040332	5.63456928312	1.88186333726	6.09716742912	5.97393040865	5.88499872295	21594.3186436	True	
5.58811495828	6.21597448519	7.10145032722	4.9673006837	7.1254048057	5.53774814799	4.11145160637	5.21537291239	7.04043370033	5.18501674768	1.54451296053	6.24331577486	5.99433706008	5.98284683778	22113.2568137	True	
5.91908052058	5.83281612285	6.8121102623	3.94864520916	6.53479213408	4.91789904314	4.55252192496	4.32844584028	6.71216961607	5.41369297213	2.49158134002	5.72149674905	5.99491630593	5.97133650756	22671.5287783	True	
5.48221591088	6.19121860663	6.74554686396	4.87496590956	6.41725253051	4.60255756434	4.27906980803	5.88833200631	7.58688437674	5.79876559287	2.98712843996	6.01205581224	5.95970361894	5.93309960162	23110.8227503	True	
5.80010018249	5.76117731369	6.81904295265	4.53037802348	6.04166271587	6.01814394432	4.43208899775	5.2864761257	7.09411597627	5.27413320724	1.8575192769	6.00052411511	5.96844690953	5.58992968599	21656.1814333	True	
5.7389165419	5.73986587748	6.81638385883	4.06153584917	5.95178958895	5.25339071232	4.3566504192	5.26319444415	7.29172667029	5.65717140846	1.83397186733	5.84881292964	5.97407774859	5.37058839231	22107.040725	True	
6.06625461124	5.86583690894	6.97757053097	5.24250515624	6.55157477875	5.91192380072	3.97026547145	5.19087717107	6.56194173919	5.41911670889	2.3837362684	5.85123751043	5.97252504983	4.64340911132	22246.041233	True	
5.40744324682	5.56583577831	6.47244256912	5.06822641121	6.00482159258	5.52485063051	4.37741257488	5.38664664156	6.87587095139	5.3248495956	2.26910398857	5.81793963526	5.97552927148	5.55688671469	22106.8599729	True	
5.4625888939	6.05008761472	6.83030307498	4.47441410238	5.82505874535	5.75214516007	5.15558889275	5.26434980976	6.96903481085	5.72709200788	2.10130316917	6.14141599196	5.98321610868	5.21284172563	22437.8150225	True	
6.14792969004	6.02950346976	7.18385377463	4.79651074517	6.18214209344	5.74264646632	4.60527495439	5.14386513777	7.35007520842	5.42474650433	2.36506354134	6.36551644944	5.99085285499	5.33703264323	22308.9074717	True	
6.17019235545	5.91513630047	6.88350087784	5.16130812152	5.98610421909	5.10507486702	4.24870712679	5.42716005432	6.85115769969	4.91596598591	2.73676595717	6.05984256568	5.96857705322	5.95502226961	22521.2414405	True	
5.38916621741	5.89640462279	6.77439755467	4.58114826056	6.98748944122	5.14660026366	4.04666333288	5.18969366857	7.51010261263	5.92473615864	2.62708695929	5.7771204749	5.97580095976	5.32594148478	21889.6271481	True	
6.04513171735	5.79711095643	6.68256451334	5.33785742275	7.3556580242	5.53631278085	4.34654653344	4.88908798437	6.58244127151	5.57335209716	2.17984241486	5.79792457329	5.94536409092	5.12973838944	22243.4125317	True	
5.19064361306	5.89688411055	6.55489804789	4.78773619517	6.43931063662	5.02147299088	4.75913646277	5.44148089922	7.03232544425	5.3244745465	2.79289435237	5.95662403141	5.9545796273	5.43206297936	21805.08784	False	
5.77552910257	5.90115722972	6.85879095673	4.71733251785	6.90591425531	6.43012420309	4.28574270285	5.31119722286	6.74398713383	5.50048602755	2.42147169342	5.91760038356	5.98147497964	5.63516916844	21158.5633679	True	
5.55229904555	6.1905610006	7.00805629051	4.22244019836	7.3352864839	5.33603234206	3.97583125608	5.22944346113	6.42011763545	5.19868347877	2.50449480883	5.81175823065	5.96927851097	5.33888864931	21892.3995894	True	
5.63178474913	5.69218345111	6.94310986708	4.9510071109	6.59763515052	5.54506671532	4.7965215375	5.37818535686	7.25946536983	5.08700702631	3.02477737805	5.84458042291	5.97426098123	4.42530236834	22564.835803	True	
5.77589459154	5.87726764551	6.28793114593	4.73693169496	6.12539278072	5.31427594173	4.77661183887	5.1035973646	6.86702406047	5.59277003527	2.38702342365	5.64466566937	5.94207418103	4.9864048641	22094.6967184	True	
5.34087152013	5.86916867347	6.98222537086	3.99624988562	7.08809039998	5.56903737464	4.62769241993	5.72233478791	6.47154283252	4.90268524783	1.86912146491	6.01176989429	5.95791672053	5.90568463369	22970.6488899	True	
5.57091783049	5.80237279833	6.86776427008	4.60680286291	6.55010110034	6.31616866599	4.78148866308	5.25500408521	7.65205611489	5.35889170574	2.79811880098	6.34500937873	5.97378173003	5.26382397176	22531.5484813	True	
5.7679678037	5.6415002787	6.61165512031	4.92901619133	6.41938531576	5.7843690126	4.31732777701	5.30055156782	7.309693297	5.56420280601	3.07570211929	5.8303500842	5.97016385454	5.61666186547	21574.5122513	True	
5.46268598434	6.18980786849	7.38830312078	4.61781658151	6.61052181646	5.24249134166	4.5331005726	5.07077579255	7.33091592832	6.10981726851	2.49491848613	6.35611918297	5.99527394181	5.07002526524	23227.3384318	True	
5.60651404052	6.21133662089	6.64037666515	4.97005525664	7.20914836742	6.32759338959	4.04179039113	5.00212612331	7.21196010277	5.55939407355	3.15887072229	5.96954074578	5.99868765276	5.69167853144	21727.8369599	True	
5.98590646113	6.10226020655	6.72479318547	4.84738416081	6.6637869831	5.04092855356	4.59546253017	5.41682331292	6.9882577949	5.25186665282	1.97230743507	5.77352291466	5.9699763544	5.36587080084	21279.7171722	False	
5.84313425042	5.59160924477	6.86533303582	5.32061263067	7.58830008235	5.30607781516	3.75044093454	4.78339322286	6.86825864845	5.60270173318	2.28048528357	5.64077836904	5.97371350787	5.29802900335	22463.4106974	True	
5.74048488496	6.02354274888	6.79261809312	4.93010733139	7.50629241737	5.34412570105	4.40819099307	4.85594022447	7.27191847054	5.4106880008	2.50187864783	5.92064864104	5.99060933641	5.67821691198	21068.1387593	True	
5.626493505	6.25644590076	6.72459317666	4.37217438641	6.74230085761	5.7362369605	4.18285837541	5.11542988018	7.03242533184	5.19299108958	3.08717062758	5.63025458089	5.98373325837	5.85257606949	21270.7540559	True	
5.69638834752	6.1541299634	6.64702151237	3.74000917194	7.27896234524	5.43120116077	4.7742935346	5.30366230726	7.52401970926	5.44643667825	2.16180021934	5.54184403619	5.97974282726	5.87141180091	22147.6138348	True	
5.4437396704	6.4373877395	7.17388083229	4.42554101855	7.16366508358	5.12905341653	4.52615394033	4.76828225552	7.03422136317	5.18780352018	2.35331258625	5.6695881145	5.96313314056	5.51104440277	22054.3945589	True	
5.51426254229	5.85076807519	6.45276113079	5.20064497097	6.88700800994	5.19062553434	4.7541164937	5.68199756412	6.54304955484	5.53422352015	2.12652489466	5.93020375772	5.94845161738	5.61508685122	22139.0894044	True	
5.20686074298	6.27901732721	6.96165177931	5.75243839726	6.74926823024	5.4775653208	4.35848303696	4.91224447585	6.35696925482	5.55436661097	2.0980937573	5.72726936102	5.96753891907	5.78319182969	22825.8533357	True	
5.60670935763	5.83574183741	6.73685588369	4.63311803973	6.76463011399	5.26349340743	4.4349990501	5.19818442848	7.21830361604	4.86432448106	2.08683255518	5.77727151589	5.95207592247	5.60676623095	21339.4779148	True	
5.91289193609	5.83467505186	6.6866654649	5.3488051603	7.51566408104	5.61953005091	4.60639030361	5.37753115412	7.08431229759	5.51197203767	2.12772570073	5.94746035572	5.99919150793	5.85383786546	21533.1803455	True	
5.42245584	6.13486484409	6.84522273536	4.54364621495	7.21638434849	4.99097788675	4.84145427845	4.99137809756	6.98260907608	4.92379610793	1.99311320961	6.50939259806	5.9918680311	5.77051611091	22733.0146439	True	
5.300917021	6.4299479469	6.38162577449	5.03710262201	7.2821512967	5.69613770167	4.73447132988	4.70465635595	7.09046542215	5.23945057623	2.48659369557	5.95632377482	5.97201833223	4.94561930182	22436.6802208	True	
5.72937161288	6.20165757299	6.58144099484	4.72774050782	5.81557520829	6.13455392178	4.26607649982	5.17707886239	6.61481746051	5.21671019966	2.28487541378	5.75441648654	5.97371793882	5.40853652828	21981.4320473	True	
5.67884971704	6.32934896272	6.78679809804	4.74910776573	7.20916146111	5.68364175746	3.79042688606	5.19969089226	7.04381744836	5.43574275254	2.63987227092	5.90842464621	5.97155973854	5.70424556461	21058.4139425	True	
5.86487142731	6.12691604738	7.15089857068	4.61451050401	6.18940523403	4.71392010278	4.30917833953	5.05312138005	6.8586511133	5.08339043893	1.85049530887	6.04288407752	5.93664657724	5.66559603571	22573.1448392	True	
5.73244153397	5.70613494894	6.96413730764	4.7727599132	6.56097581768	5.03601143149	3.98975391076	4.63921732912	7.04632180037	5.53717544631	2.96647255114	5.72388145931	5.98578893231	5.19317360942	21856.6705999	True	
5.79931644005	6.19132654624	6.90778144145	4.30927500554	6.32647291832	4.50987444889	4.55650904313	4.81358416739	7.16386031541	5.96634184309	2.38615765959	5.62925173927	5.98159805725	5.68139089576	22264.2224362	True	
5.83166590339	6.23897239919	6.92649293561	4.34311635237	6.51034570275	5.64863989471	4.2413916952	4.69234374596	6.93106516234	5.11233604886	2.72942250376	5.61130268122	5.9818343014	5.08429947706	21622.2280497	True	
5.53397069436	5.68242458498	6.55803573344	4.27592828644	7.13986668617	5.27161861911	4.29675365526	5.19835066808	7.08337843623	5.47188347103	2.45512983351	5.93555163022	5.94707033368	5.29294153739	21239.8058893	True	
5.78584401762	6.07876717135	6.77643794318	4.65641177639	6.22520960246	5.25273994128	4.38075889244	4.94708813047	6.48052077879	4.97331912603	2.76476969364	5.81606544915	5.97195331437	5.69402295929	21696.2978009	True	
5.55761664898	5.96043668258	6.54846909176	5.1954332686	6.83084508306	5.73372990237	4.50367556341	5.18225316316	7.00870114191	5.38819602388	2.60744031388	5.62347255053	5.94900270254	5.23081865045	21150.0924418	True	
5.70206795157	6.42400101994	6.94300975875	4.93518679727	6.70158464654	5.74367269928	5.01475393652	5.30385124398	6.71439858812	5.35155549238	2.47189548754	6.14564221732	5.98880269913	4.83300672986	21785.5481601	True	
5.40700625513	5.51302826502	6.83073283464	4.27769653378	6.92048252609	6.24319269964	4.30940814441	4.97954227841	7.29382918051	4.94895568416	2.55627567402	6.18073469295	5.9707399746	5.05346220961	22544.6787253	False	
5.64533115734	6.08954899133	6.65531075472	5.15669183324	6.05980497343	6.09142415204	4.09280200722	5.47526300086	7.34760074208	5.31688687726	2.92573304446	5.89169629774	5.96850779529	4.91069094126	22075.777572	True	
5.89260592256	5.68063183156	6.81523692255	4.83302505628	6.51530504432	5.29432127545	3.94533436184	5.30034962181	6.98298035078	5.14446691008	3.02103728006	6.09559547991	5.9789056835	5.58387093459	21605.7158327	True	
5.68631064726	6.01743459609	6.77363233652	5.20241833015	6.71612647154	5.43499693227	4.5493191124	5.34162092402	7.23629199	5.79198520254	1.86057496207	5.92610371893	5.96227453338	5.39012483087	21469.9548056	True	
5.2607814225	5.86087285163	7.10230357294	5.00046049634	7.89013294422	4.79172696293	4.68947573262	4.93823370562	6.87418577626	5.38058314974	2.60498790685	6.31443308872	5.96432184661	5.80375102703	23079.8347837	True	
5.60488443337	5.70798224484	6.68247699811	4.14885076412	6.93280852993	5.38657166904	4.22859565812	5.38113228013	6.78831149851	5.17297424733	2.39498738508	5.83847301267	5.95607749657	5.20747233393	21186.3016808	True	
5.53509858288	6.10883199333	6.60469551401	4.67627657956	6.77094502649	5.11690751899	4.53650897366	5.45249043952	7.09137952377	5.34288694171	2.80793837864	5.43531528875	5.90476803075	5.13193742323	22744.4273768	True	
5.50596159223	5.89445044377	7.02946969364	4.70876559374	6.91176366627	5.76079007226	4.14039054703	5.29881515899	6.85993700661	5.61936034824	2.38899181915	5.934281865	5.98029601993	5.44878678439	20981.013737	True	
5.52716236399	5.80206789029	6.71099235843	5.21911516554	6.38440885294	4.52589481158	3.68647741948	5.06314754905	6.73493762202	5.43091448005	2.37226349648	6.10713383401	5.93923778434	5.91820292157	22106.1967672	True	
5.63113000078	5.80265472561	6.66621678133	4.57757677204	6.03198826338	5.14579966557	4.97572151717	5.01387852585	7.35941241284	5.64907228144	2.92162333665	6.30887651677	5.97971357309	5.93171119814	22282.3747098	True	
6.07588362652	6.299188981	7.20559413862	5.53316953672	6.48104023002	5.23265774726	4.2592898369	5.44120597399	7.06392488038	5.211353766	2.90862846127	5.80593240851	5.99564117727	5.16705586449	22334.1815287	True	
5.9365703253	6.06361428116	7.00760316013	4.86211173733	6.51980020171	6.0377531204	4.22395139103	4.72150474692	7.01043638936	5.55368192979	2.68228460634	6.09437935983	5.98720735396	5.26194402318	21353.1540693	True	
5.92034154318	5.79399873424	6.4648657803	4.92855942355	6.63516195263	5.17374611959	4.35010716469	5.48350782271	6.91956518108	5.16749931451	2.48049189159	5.59596813922	5.97763192378	5.99384879905	21543.6815911	True	
5.46834009567	5.83647875847	6.97867778668	4.56982266061	6.5217001467	5.31377961608	4.28942203792	5.73112146955	6.71145597875	5.46717285766	2.4822511445	5.62863478489	5.98990342405	5.08922338838	21802.9738457	True	
6.13201716589	6.26318595968	6.59608911682	3.79653636578	6.92892319813	5.16774363762	4.24688807932	5.17398454251	6.94551036868	5.01557546174	1.96183972725	6.1906987794	5.96119258165	5.98118541185	22407.9948013	True	
5.92060820532	6.22840545511	6.84631779138	4.64053930883	7.33897420596	5.04204361177	4.44411330574	4.85814053984	7.17770567965	5.37608634679	2.25465270697	5.92204709378	5.96596756693	5.36702971645	21282.5740993	True	
5.46149959533	5.84292179541	6.96052372827	5.29964615613	6.6032850018	4.90108250872	4.14936664735	5.49586026215	6.74511166743	5.37995898599	2.33363578034	5.58009877062	5.96461558222	5.84824997365	21649.8922397	True	
5.8512938993	6.11360752463	6.89292839088	5.12456231489	7.02709869897	5.29297832893	4.65079063672	5.96727839057	6.76950326534	5.75431246197	2.50596880088	5.75735473395	5.96348447378	5.32434425426	22155.0058574	True	
5.54307473023	6.44511081496	6.76382500396	4.67970470867	7.34153078633	5.12939786234	4.16822982162	5.10514673158	7.17593954837	5.36617680782	2.38996863696	6.1042314906	5.94750615432	5.68969433744	21645.8894855	True	
5.65166125208	6.48641429323	6.87398269373	4.97400393363	5.85262640306	5.41650100341	4.44238240308	4.6636177676	6.97666695356	5.34880277431	2.47697291946	6.10502645517	5.96587187518	5.09985106589	22154.8437438	True	
5.66997220718	5.99422215145	7.12486525706	4.85752640116	6.87092994118	5.64496229099	4.39447796066	5.23135928173	7.0482139998	5.15054021718	2.92023089861	5.76103309411	5.96179997546	5.25218100459	21336.6172769	True	
5.97598295191	6.10952676845	6.85661660199	4.39625050591	6.79991093184	5.01923887427	4.1514921978	4.79245575935	6.85857741302	5.58322742708	2.76364857127	5.80153807085	5.96714160084	5.1228737365	21349.0277188	True	
5.73737633989	6.06815092254	6.73157072132	5.49935352812	6.84056476352	5.34230625639	4.32430682494	4.82363404194	7.3142897703	5.15058789667	2.73433665977	5.99227319201	5.96556443923	5.37729232807	21446.8307551	True	
5.65720665612	6.06839711486	6.63517766419	5.32516871964	6.41548113176	5.14229984963	4.33487059111	4.91822793419	6.67045713458	5.12958019153	2.52618217582	5.92945800177	5.94455322916	5.10755091052	21499.830219	True	
5.65618720406	6.1551416934	7.00118523746	5.22965060324	6.90870258705	5.85469262917	4.18713698003	5.06237181421	7.35172114718	5.28672650299	2.92658497271	5.71507787401	5.94837102153	5.90532779562	21720.6175595	True	
5.51887379799	6.18250773884	6.57932393238	5.29067321442	6.92158224345	5.48228082294	4.39098372047	4.68613159174	7.02835332688	5.55586773429	2.46761023381	5.78151713	5.95744131282	5.28675035452	21275.6982642	True	
5.63305158968	5.85934502702	6.75411973961	4.5053134388	7.03568659616	5.62826396938	4.16811957647	5.12077031101	7.14814851474	5.14454986479	2.18145970028	5.91996307912	5.9642001419	5.37056828839	20888.5549121	True	
5.78762675524	5.89498780254	6.86959145404	4.65707321383	7.51972755918	5.3145896636	4.43165465116	4.90371547836	7.03232964458	5.2107734456	3.16177328553	5.90978183507	5.96208420436	5.20179977254	21683.2984615	True	
5.79471167387	6.08407413195	6.92973462032	4.86336044898	6.87120738568	5.51347814311	4.09186755718	5.01632281544	6.75091170119	5.00887762916	2.51523213709	5.69125655923	5.96147732541	5.18741809553	21216.3257395	True	
5.58591099103	6.16140243765	6.87900252524	5.26709300646	7.3500318092	5.53444851504	4.45914487357	5.10636441496	7.49142511923	5.37049099392	2.52643993126	5.80811447605	5.97030803929	5.24528573571	21462.5705978	True	
5.66324904836	6.32075945922	6.74042139066	4.44564411805	7.01037456125	5.9466272657	4.39062073769	5.08548998707	6.85085431253	5.4255533738	2.28260604266	6.04146636242	5.95999846132	5.53610805949	20998.5078569	False	
5.79724272008	6.06100534651	6.66900336561	4.73784662484	7.4504999513	4.85118695859	4.4646541145	4.88827114235	7.22563785017	5.66443147634	2.09185258771	5.98648205545	5.97933172389	5.4513715842	21467.6276784	True	
5.64883135102	6.14797951259	6.72990877226	4.38414126123	6.84363858715	5.80082024678	4.5203253798	4.96115961922	6.89257554646	5.43994335451	2.40221859968	6.09489086545	5.94647990424	5.64267853744	21006.6734324	True	
5.51008213951	6.29226936034	6.76382050918	4.7556021623	6.67055900766	6.0581972901	4.79789707009	5.06277524311	7.22653580382	5.48100436132	2.20268682923	6.13683199012	5.99562437399	5.62844477522	21264.8189888	True	
5.5832911246	6.07817755631	6.61970711915	4.88116103408	6.81582014969	5.64190743024	4.50957278363	5.25986167544	6.64566057261	5.64541819605	2.06801678605	5.96362870165	5.98475488732	5.11588407404	21179.2949223	True	
5.60858130282	5.92312763964	6.943257674	4.8139407068	6.52219215852	4.79505458536	4.26348600423	4.79260553026	7.02250721526	5.70871056236	2.5915218964	6.05658187037	5.96776475411	4.88103856085	21550.0437138	True	
5.75271508969	6.04366402034	6.75176541795	4.82200911506	6.96475149878	5.36496937614	4.20736680611	5.43150882691	7.07729239283	5.44930868862	2.37664033835	5.92455295832	5.97596219654	5.24033466848	20665.7983705	True	
5.49497315723	5.45751102157	6.73746135627	4.3931863596	7.01542923573	5.569042615	4.30338776138	4.62834551316	6.73954558547	5.80295056228	2.77762667661	5.76991073594	5.94158415025	5.92394158748	22136.8088764	True	
5.60236637613	5.95841959685	6.57375153789	4.7656776028	6.89958227639	6.03767766587	4.1668246747	5.34192338532	6.95520413281	5.27947819614	2.3879635311	6.24502955765	5.98514703938	5.47061104691	21194.2099425	True	
5.5588797423	5.80712659827	6.86671186667	4.81486802702	6.91200962641	5.83524467677	4.45206296779	4.66052836503	6.98363381506	5.68426067135	2.22871340718	5.89418976323	5.95237499754	5.85493444349	21227.7134589	True	
5.88614193712	6.2113447718	7.08230538956	4.49039318278	7.0672878817	5.54676218511	4.45274383063	5.21197778213	7.49100110231	5.63140537746	2.0651807528	6.29764309416	5.99165186684	5.32509443523	21732.330854	True	
5.7872638788	5.82554253644	6.98387431618	5.32909943887	6.44067902289	4.98552127292	4.3563265993	5.09261957098	6.95129985563	5.27647866462	2.39452821217	5.83486504803	5.96346820074	5.63642710255	21245.6643212	True	
5.37726542462	5.749112162	6.90797607155	4.24997320648	6.80183429874	5.07455029701	4.59260723756	5.37560492411	6.55702496811	5.52113056173	2.83704089958	5.91963089189	5.95739415237	5.24839268169	21754.2788244	True	
5.63136131254	6.14930057702	6.9182642796	4.37973054923	7.32555081897	5.47426884944	4.38731702345	5.18994442644	7.078409663	5.56299551049	3.01520816844	5.95767463096	5.98846938508	5.22140859643	21098.9793546	True	
5.76902957165	6.03173591061	6.6608607653	4.46835048878	7.16430210624	5.28377048279	4.51963996204	5.5657928671	7.20416045632	5.33490114217	3.10047285923	5.58444563399	5.99158225974	5.81727673215	21497.4829299	True	
5.5755508802	5.87027882243	6.96525556268	4.43041704907	7.21025098407	5.50790115047	4.52862215092	5.74285595563	7.21213715804	5.29205513844	2.0436026183	5.87892238754	5.96023468558	5.47885326498	21633.5411727	True	
5.79401778415	6.48994048835	6.67061733556	5.01635362052	6.27742915954	5.3692514305	4.23430208227	5.49550677972	6.62926164795	5.47824609731	2.14801084844	6.13137920301	5.95575950141	5.90305544893	21940.1715226	True	
5.63386961648	5.8177706298	6.75623403801	5.01395316841	6.46823994502	5.23933350812	4.35595919088	5.0360966043	7.15741668053	5.77139857611	2.56319053174	5.98936177429	5.96244638245	5.09375454979	21212.7572685	True	
5.64351674653	6.02278933438	6.75293150534	4.33595292935	6.61141811521	5.08761314414	3.86812262471	5.1430000562	7.06644538489	5.34766004303	2.28273330187	5.45031175142	5.94406302167	5.89118705909	21249.2253768	True	
5.76291824378	5.87539084733	7.01760181105	4.80851159158	7.18774095723	5.8341994302	4.09510746919	5.32830104302	7.04652787031	5.23015828948	1.9859407176	6.04711786267	5.9729770457	5.72951357973	21251.4349428	True	
5.83655565549	6.01426900458	6.9190662251	4.22943363744	6.51634408197	6.00009349674	4.40568702386	5.54178692494	7.40587586028	5.25933547929	3.05711150159	6.10770062197	5.98329232476	5.61607541622	21685.2939081	True	
5.69342488997	5.71421659959	6.90506631858	4.52820756749	6.7819873234	5.04163941135	4.1611354331	5.48637247536	6.85038386353	5.7047879337	2.27279432929	6.13333393607	5.96826762064	5.91421335943	21343.3888608	True	
5.60172826385	5.98852717809	7.00666284075	4.68043569799	7.20641691204	5.1745206268	3.93119905372	4.87045225444	7.08532014915	5.17869692604	2.72237339762	6.00965137242	5.98394777951	5.80471602251	21289.1536837	True	
