Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Potential	Equilibruim
-0.251352738751	-7.71598574779	1.37886596604	-3.90177013644	4.19382089073	-3.39976889716	1.08184778611	8.46252051135	-9.40912654435	-0.643691397252	1.05856820398	-4.37272012717	-3.10768145663	-4.34572666696	-0.778531400375	-0.574384076358	7.84020690912	-8.25164010813	-1.19836971967	-5.89870939591	5.7726856622	9.31827528532	6.15461764811	85.6047076831	2580.54481795	True	
1.2920950517	-0.394926003925	-3.50159297014	-4.92996438261	7.07494221007	0.22483254317	-6.71453357711	8.98703926405	-9.37001438085	-7.86354705163	-6.37397283488	-7.27715419225	8.78503984324	-9.36704736493	-0.798864400108	-8.62832038541	3.36905282815	-0.375394761347	6.44987339395	-4.87219473585	6.11072024979	6.62524689556	2.37383606237	91.3203344824	2734.1040647	False	
0.905442800811	-1.44924526376	-0.0889979715085	-3.76671070108	0.535325518552	-0.129891425869	3.41504471855	1.99989278614	-8.75345276062	-0.0580230631382	-0.392976058344	-1.65171398681	5.663566623	2.28901606532	-6.29546937929	-8.22817980819	5.10961769895	2.44725969036	-7.37066328117	-6.708431052	3.77388537225	0.925212262461	3.02162590744	84.6332094599	2526.39352801	True	
1.62699717321	-5.21349920983	4.56258312614	-2.17942833423	-3.6126651238	3.12518681314	-0.118614775989	6.87876134267	-0.326295611603	-9.29625318003	-4.73315837928	-9.72139082627	-2.81042741888	3.79143165972	-6.13937300186	-7.28107337288	4.83401472777	3.0833550198	-6.25011522445	-1.60811519719	3.73401587426	9.44053584429	6.62856964487	79.1507494911	3245.58202116	True	
0.415211976679	-0.823058800881	0.340143800791	0.560318547987	-2.0437624791	-8.03128566313	2.41913695229	8.17580638814	-0.799068445885	-8.99473540316	5.90823570065	-5.75669599054	-3.70511419202	8.70449680483	-7.15640833603	-7.57910407956	-8.53250859546	0.759008272354	-6.81549963739	-8.78823771426	5.46001425303	2.68546971609	6.61710701341	73.2903342976	2928.28335912	True	
1.56859545117	-0.614411456083	-4.60874118464	0.516305502236	4.49094009577	-6.21919906399	3.77696072615	5.91034225561	-9.74321552935	-9.00508833125	5.06629448657	-4.32210371633	-8.08555573833	9.15878489304	-6.83647245437	-5.86892827809	-5.11587817441	6.54238384264	0.098380250758	-8.74308172132	5.37619067982	4.80153030823	1.9277239522	75.6416744259	2130.73275451	False	
3.57129275043	2.71389882165	-1.66259340681	-2.83621250632	0.284504012399	-1.86491301679	-2.97967554641	5.40505840896	5.34789655894	-1.27152714093	-4.08664171959	-3.20866964439	-7.05515521967	-1.91511841762	-0.776546714853	2.05289374857	2.46562557664	6.61223079016	0.00984411937044	-9.13247812322	9.52973357926	7.49093390102	6.39567823676	80.7138522083	2417.73290446	True	
7.23697348555	3.62919442446	-8.15580210479	-1.55025912555	-1.10559719847	9.44230896064	-5.06040449648	-9.12221897822	8.46209640765	2.8103329505	0.249752105585	-8.61282841641	-5.02554123128	8.12087106902	-7.9508057591	9.17198080605	-1.44782886184	8.5358889942	8.2779614732	-5.66595149469	1.02190158042	3.63101140128	8.52532703886	79.4008092359	3720.17906403	True	
0.231666790449	-5.11503819594	-1.52943349973	5.68837759751	-8.14131369978	2.06073122073	0.302867429295	0.0230343803615	6.17648934498	0.67554812804	-8.93112831887	2.95178522748	-5.97293090848	1.30675193356	-7.15063914661	4.20371201332	-0.235463462728	2.15778135131	5.02581674914	5.40849956012	-3.3991055488	1.40231065109	2.73578906539	87.4376106263	2319.4378358	True	
-0.848351104087	-6.96785301842	-2.47673334861	2.49141106989	2.53981121659	-2.06183175228	-0.861198684979	6.0575991325	-7.48018111296	5.81575995704	-4.884639205	5.17739257552	1.67504583164	-0.949157637637	0.880490873429	-3.54694947365	-5.50823506679	7.78433366026	-8.37347184784	6.39249388503	-5.58971757992	1.43303528545	5.87113306303	79.7849434234	3377.54120683	False	
0.488555281875	-5.55006629085	-0.919814057746	-0.122441597548	4.11340070784	-2.47017338758	2.11695833612	4.69110879428	-7.82255574376	-5.87613870241	-4.13142153484	8.39196769976	7.02693019136	-1.87994678814	2.83684631043	-2.36068499545	-7.41746702861	3.59035367079	-8.91928317963	3.68766428529	-7.54762423601	4.24796177854	0.584439643575	80.3028259454	2595.06496442	True	
0.82041961227	-0.0403220032944	-4.10756653351	2.89942164698	-4.28565996779	-2.85131452286	6.17818386172	-0.202994584006	1.36802702836	-7.05130237966	-4.44889588927	7.9901490472	6.59871907533	4.82822679132	8.72277904762	-4.3913941853	0.474040045268	6.30771913986	1.57919825055	0.608054928416	2.40338510793	2.90713781064	3.72136542257	91.7932264359	2527.30750972	False	
0.502485749669	-3.10114097556	-2.06830050773	5.59404289967	-4.87308509052	-6.42811084884	-3.75133770349	3.02238293369	6.08098789012	-8.00833076364	-7.78739275257	2.42725672471	4.02074452999	5.45671486446	6.71671462852	-1.08691844187	4.01339019555	-0.471671584801	-7.33834234653	-1.77163134112	6.3625503286	7.81151036219	1.54903190453	85.2976602126	2725.76024629	False	
2.21570071529	2.28808782537	-7.80843962366	5.74780618263	-6.4057258334	-8.75871289856	-6.2943803856	7.47464070181	-1.32033934264	-8.7030798654	-6.60866018965	6.29751747506	3.07394024874	2.37484657947	7.02364825114	-8.14367263118	4.37695646146	7.96797173027	-4.4872734202	2.07175131837	2.69716045182	4.77151374406	0.417489951413	92.9224412609	3000.26145118	True	
-0.868622318097	-5.28757879129	-8.80503488615	4.82050460768	-9.36100698156	-7.20472140051	0.409002379148	8.37942794207	4.74618673413	-7.90063722637	2.92525676382	1.52866058978	-5.89305813192	-1.01463237685	3.30588333463	-3.56121221841	9.81332358991	4.21868163451	0.713611525742	6.22312667788	7.38995018641	3.35948507238	1.3214381136	94.771747157	5322.83007334	True	
3.37284114837	-3.76903810774	-3.36591620016	5.81119034987	-7.96974146608	-6.86299819972	-7.38471393813	6.96080623239	-1.31772300471	0.769245514936	-8.29654502783	6.63341284774	-8.25483492583	1.80989211909	8.32712453893	-4.56517620914	2.7967375681	9.76174195437	2.2513691718	-0.116018741841	-3.81655866045	5.21418414017	0.836146979777	98.1228916447	3889.47866015	True	
2.76238704443	-4.57175563281	1.62132309669	4.83433494815	-0.160177931406	-5.87129883052	-0.685504164262	3.78918567974	1.24814180599	-2.66848437807	-9.17661313603	3.69959762516	-2.36913315092	4.49449383527	3.99420463988	-4.51026694314	1.02895684719	3.22073748428	-7.07745392883	-5.20732625883	0.705447098028	1.95203053271	9.75174231123	94.841744619	2592.37402689	True	
6.04240630916	-8.25158194471	3.15505684152	8.28662338053	-0.301499778484	-7.0770332465	-2.43458385471	-0.833767331706	-1.55158352324	-6.66538659202	-9.64026969469	6.68204034224	-0.894404729637	1.44484557122	-6.6690407434	-3.44089965174	-2.66398988699	-2.22849899068	-4.32332937395	-9.6099075024	-2.91281578738	0.890442568689	6.21791390517	92.4724521387	4222.02435948	True	
8.25619476897	-0.699852236784	0.0949700799237	3.1821525864	4.15973520901	6.07084035477	-2.03304043325	7.01513121212	4.4875347992	0.908704219318	5.22193434689	7.99968637943	1.93974351058	-0.48546325094	-6.76854750451	3.72224657665	9.73797859266	-6.07159901059	2.55035633743	-0.734091333032	1.87504976556	7.35780220722	4.86579107899	96.7969811673	5386.71399263	True	
4.91654387325	4.17897905886	-1.28244310848	-7.97280862636	-1.54174501391	3.30105587195	6.65235721566	-0.838182160454	-2.24410544834	1.50497381622	1.45602103126	-0.620972176135	-9.97777481867	6.68213064138	-4.42354340877	-0.407431661732	9.99880564783	0.885498830395	-5.71201272244	-8.40741233617	-2.71557316309	8.8567265568	7.85086257972	98.6672013924	2772.35741366	False	
3.70179815955	-8.21012117683	8.19288963718	-0.290435922136	2.40876605553	-7.47395078098	6.43570861151	-2.75197937412	-7.95958301725	0.324075054541	-8.83321999991	7.43366793272	1.66441906016	-4.49367098918	-6.09127097607	-8.78424152535	1.42984888303	-5.52383853231	-4.48552063895	-0.413349451527	-2.74599870304	2.50373316242	0.60564110736	97.9760197024	4866.28691186	True	
2.94859002172	-4.61053493758	4.29351465403	5.77303378658	-9.23097482715	-8.95500531295	1.14570576581	2.1559828403	-3.58925794822	1.85758540515	0.706891859358	6.04251215987	5.69474885606	8.43805406729	4.3021901174	-1.3206964427	-9.06268268107	-8.93480959127	1.58003666223	-5.50679974982	-2.74859842595	4.73616970513	3.07042393661	92.7900519962	3557.19390184	True	
6.07541295459	-2.7255947159	5.30984987143	6.45337339457	-7.19600562759	-6.89646206128	-1.4590232043	9.45927283443	-6.1714457838	-2.72982685069	-0.922435435586	-4.73449864493	-0.0349440800343	7.37390013734	8.89441581976	-7.29355844069	2.22965958789	-1.05997886123	2.05562385164	-9.69398059978	8.44529487701	9.4303933653	8.51968367846	83.7284209339	2812.88139414	True	
4.46654601561	-0.888361260459	-2.05971774002	5.6830832941	-9.21117400264	8.36154939778	2.26624453848	8.27633736236	0.583379732057	9.25111928516	6.22326747693	2.62512721063	-4.49436984523	9.52798730611	9.16479536785	-2.5449612627	3.01334618103	7.62257784501	4.47934063014	0.789217411023	9.02534655492	5.4516622518	1.21502721917	74.031063855	4790.65864512	False	
6.96143128122	3.4694489	2.86434066875	-2.08626321199	-8.50634914851	1.994881664	4.19684838355	6.16809167877	-5.39262247681	-0.97994724688	8.66139847936	0.357187840194	-6.7651761497	-0.872313223953	3.93735529238	-4.72034458295	9.79561647506	7.41495606658	5.74417849445	6.15796745351	7.03587783686	5.19019240942	6.44969018591	64.7384576021	4199.10528004	True	
0.448843823783	-2.42230671299	1.31212150492	-1.87800265579	-7.58055144348	3.01697442584	8.29587543289	-5.14754604461	-3.52798923054	-7.11320519691	2.40868848652	-4.73114882467	-6.19659177141	-9.03898220532	1.66701176023	1.16885723218	9.47891987492	4.56551597196	5.85998390452	-8.07254808318	-6.59339043541	8.40524391149	7.69609208653	51.0985970191	2618.49093186	False	
3.02974152237	1.42083703993	-2.31443156163	-1.43223396939	-1.28480890957	4.74013950364	0.151549384112	-1.10455561289	-8.557619811	1.5281318126	7.5717061424	-0.66170058864	-8.92990403254	-9.40635112739	4.46930889901	4.7686294694	5.08699702598	9.73256627589	1.32952028438	-8.45589527461	-6.4997064204	8.02929666048	1.94635586444	50.5631153241	2472.74333468	True	
0.0313509213436	-5.71562432859	-0.397654972015	2.53353965414	-5.5789776617	-0.758248457304	7.49014775703	0.709458058007	-6.35136209511	0.569377252636	1.91092674011	2.58242495898	-2.51871661222	-3.88984009739	-2.47232369733	9.97310111216	-3.57835583528	5.9558792615	1.34570429326	-7.77431765489	-0.792729841624	9.00176624477	9.43872827613	48.7993586048	2066.87411062	True	
0.404786828907	-6.14646193358	5.49654181805	0.126821698936	-9.59762595521	-6.9073414375	8.16446941789	8.57131491508	-3.79762386122	0.478312440702	-7.88677526096	6.77258815224	-2.49944876487	-7.09099310708	6.08208934626	9.50325453986	-6.69499914679	3.91108029665	-7.24478718668	-4.55498202784	0.727801301929	9.3486309209	2.68620482267	44.6012239756	2968.36964007	False	
4.14321037955	-0.916233274827	2.00940924434	3.6689552219	-8.10827103749	-4.26216651721	0.446289293795	7.46037069134	-1.73978157351	-3.89452741355	-7.67228135833	8.65882103473	-3.44087195326	-5.64173046427	5.42864672675	4.55530962322	0.387398289499	6.72741972188	-9.77754507042	-2.24730088194	4.82792594987	7.83104254998	2.40985954125	44.0847368746	2803.10538699	True	
5.86137102059	3.9754607061	-4.98320497846	6.05938042589	-3.53521134418	-9.75597905577	-1.50795451364	8.61699528409	1.57963815906	-9.72831281554	-5.53547693454	4.52491586896	-5.16321839648	-5.24961666726	8.52770668137	-2.17279834226	-0.00774438902984	4.15305161037	-9.72801397499	-1.53716101606	5.45614132614	2.05464750332	3.78737335608	43.8763668054	3163.04298115	False	
3.65171997529	3.10364440185	-8.58390871051	6.97912630249	-4.26049626975	-5.6422167978	-4.40697205547	8.79231727052	7.88205847206	-5.80605213777	-9.49122934481	8.42153362296	0.74150865298	-5.6248885032	8.78215402217	0.667212547518	3.91883486377	3.37370049333	-9.49064100392	-2.13172304463	9.36743829831	4.46474211252	1.52979141817	51.4229339531	2968.54182125	True	
3.09444593475	3.0070095642	-6.98628347629	6.99689854636	-5.34234570782	-4.02521420231	7.2795090981	1.88095328316	4.36322712339	-3.62029393309	-8.2665340755	0.814221136656	3.78924681897	-6.59278074716	9.6485072866	2.32852984171	5.59428764025	-9.49931514282	-3.80241453966	-1.52754108996	8.2204029521	0.543104318037	0.340806151212	54.2659888454	2874.45530604	True	
1.614473079	1.64781005791	-9.27947603186	9.62058780766	-6.1143111512	-3.9831224979	2.00042771164	-1.03718633711	-0.501890093363	3.5210130091	-6.05537388982	3.77580422402	5.75892727933	-6.44647862004	7.98989981269	7.66513329786	-4.55806101294	-5.49426005832	-0.0180360422088	3.07937902053	3.37576082925	6.12451259752	1.87718086653	46.3972331483	2644.64912053	True	
6.33865087373	5.35789455791	-6.69416006265	6.29397766207	-5.03362358068	-6.87563720702	3.10036327209	-1.00331976764	1.38349199773	-2.68269415772	-7.93559265256	4.87355246009	9.61095279613	1.85522904157	5.12085208785	4.64519535187	-4.12321888732	3.04909860287	-6.69173215865	0.162001568434	0.867577758296	5.62843220702	3.5132440262	43.7529048393	2964.03179327	False	
3.37894305475	3.803245658	-7.28477684075	6.14326323515	-3.79688949781	-7.6179835952	-4.95182297211	3.58683189102	-7.31385370662	7.65199378215	-6.3408665945	4.53291217791	8.27468695938	0.986599187313	8.18297303363	-4.25951980688	-1.81709991927	8.3528341961	-6.04875334893	-4.93801577348	7.14028031032	9.3954196263	1.31305514937	39.4726906367	2856.67626333	True	
4.42248593406	4.15945957131	-8.75788655687	7.92082438435	-4.51476119429	-1.5122541469	-3.20239295521	6.26476212061	-3.71487292295	7.45030722526	-8.969214661	-5.39830056602	9.04894335267	-0.0231966146907	3.68565245139	-6.50907876368	4.68722607345	9.26980363775	1.5480748762	-9.7055770796	-3.46819722461	5.85829819583	9.92935612798	46.4293409238	2218.88630274	False	
7.5206758273	0.343442785391	-9.78531600214	9.1783550624	2.53935145569	-4.65878131418	-6.90753135523	-0.38974138245	2.02723199525	4.62032128617	-2.66049742053	-3.12609448111	3.86086513983	2.98024946059	-4.26031980271	-9.55677303055	-9.09986488123	7.37635225226	6.84025317457	-7.90422893503	4.7305611531	0.896107046105	9.45489567426	31.0408828083	3810.02987474	False	
7.12762288252	7.18638445334	-5.55286019628	2.9909900592	-3.106795487	-6.64038208209	-7.47153760419	7.87382647148	-6.4604786741	-7.88621240659	7.60734362127	8.34139969637	1.56125955163	4.40697955873	-2.97050042254	-3.01542327554	-8.68996838049	9.67027142038	2.06888258781	-9.66048942846	0.213154560391	5.58336994414	8.89469481797	28.2119852942	2906.99141426	False	
5.40708873268	3.91739271096	-5.80849198007	6.93902259199	-0.945794050375	-0.989237944503	-7.34155855275	5.44840220596	-6.52487090394	-4.61226941816	2.24963234155	2.08038546564	1.37492446575	7.32668892033	-1.07094177206	-4.20059089351	-8.85836122665	2.13283563302	6.75312289552	-4.37380690144	3.75249289953	6.8957217423	9.05531476654	28.3533527516	2454.35725775	True	
4.26825360751	2.35069447346	-8.17440458823	-0.988458427141	7.35916370742	0.674592380493	-2.82884530761	4.40191708795	-8.78726583658	-5.44415176095	-2.75135855928	-5.35511595073	7.20337462582	2.87830493565	-3.19426040462	4.310574205	-9.47735010086	-1.96566805237	4.90903974252	0.773822942113	8.1504165044	6.56861402957	5.61878459058	35.596485019	3653.16648722	False	
0.654345811754	-0.259083388845	-0.235895088476	-8.69951637685	6.58795833995	-0.719439896072	2.22787083873	0.583872526878	-2.41691216488	2.00430612546	-9.22960621689	-4.05875831559	3.39168307017	6.61232966166	-0.164530767181	2.48635046501	-9.51983623219	-9.20638152365	8.55862448085	0.514195617401	9.09354961296	9.6838204069	6.33931947853	40.1198282116	2591.17257948	True	
3.44438221427	0.724340700098	2.96333412397	-8.18458636652	5.07578214065	-4.35567932193	5.70944382934	-3.73106817	-0.82463388718	0.907717374787	-8.38803757371	4.68586257265	1.47140733511	5.73171794716	-0.476706661693	-5.23390153978	-6.69199686568	-7.80955720817	0.398470442414	7.38320814195	8.15579638423	2.26925357992	0.982998929447	40.848819391	2495.04898795	False	
0.674800448076	-5.1706553259	4.93410994374	-8.22317186975	4.27022813012	-5.69420258061	7.04076204666	3.20406336721	-1.40059759411	-0.839270567685	-6.66854899147	7.17406528241	3.9952056004	6.90860497641	-3.29567381889	-7.06643273018	-6.14552754114	-7.6649614891	-4.46168514778	3.50181001166	7.66952189134	3.68282830599	0.539402786633	42.5987472303	2886.5813895	True	
0.551424384351	-5.59443364651	4.2202529735	-2.73392488319	4.08445941642	-4.39931969606	-3.38865607956	9.70513189169	-4.50231050748	3.76160469624	-8.21946090467	0.176596465541	3.14043852057	-0.926747678738	6.32118151605	-9.39050011072	-9.06615922043	-0.146254226708	0.522382817266	5.19383616898	4.40548218204	7.57627414191	1.97765858106	50.554777668	2227.60312562	False	
1.83183530959	-2.07034131665	4.34204202126	-2.97592207644	-1.47961255187	-5.21365124195	-0.358905828791	1.63321349258	0.187928415176	7.89707181906	-7.8904003385	-7.63857109633	-0.371671371282	1.9464577678	5.46361982215	-8.81298659219	-5.64867554734	4.13246939654	7.59342505895	5.70744722241	-4.54539248168	2.30396516425	8.37280064672	62.338743511	2288.93764999	False	
0.974925120398	0.678847178166	-0.411571793538	-5.03564074833	1.18070340242	-4.75979730042	2.79282607483	2.78153847468	-3.72974505906	7.12192853894	-5.94848718705	-8.55864998402	8.43681618365	6.27757097755	-6.24350887102	-6.4173689844	-3.99485121393	8.01608301377	7.5186954223	5.29371554682	-8.72826427741	2.05679002445	5.22727015332	70.7422413956	2254.38713605	True	
2.97280448073	1.371921766	-2.37221074185	-1.91145481885	2.07049192227	-2.37615318547	1.49824815595	2.37809894494	-4.29205042737	6.70911798356	-3.13044688448	-7.01787502714	1.44453381659	3.45299001313	-5.17847041022	-4.56677801803	-9.50586759938	5.59614575208	5.04829436487	5.67846333879	-5.87449263	8.10104826763	9.39209136223	65.4088071151	1927.92468706	True	
6.91401513299	6.69598361459	-1.70442062376	-3.73588846256	4.68469530225	-8.40030096168	-2.62134764942	4.6683202464	-2.03210093541	6.4097205244	-3.28555389286	-1.38907551997	-0.424387409106	-1.51941013403	4.62871193052	-3.20180906977	-3.41818351605	7.54896170647	-0.948284629346	4.6372678543	-5.021640932	5.3068823062	6.63551509912	66.2083110935	2412.24068263	True	
