Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Potential	Equilibruim
-0.373984951311	-8.07812439073	-9.28920676086	-6.19536879139	3.23361532014	-7.2953625898	-2.05374435544	8.84306511819	9.98843506158	-4.80762439289	-1.1359950608	2.86484874279	-3.14433780819	0.388266006944	-7.12103076102	-6.07730294145	2.91771365266	-4.63646664588	-8.3762469464	-4.93328879511	-6.1991166215	3.98207646723	9.31674636615	83.3458480415	4888.68154344	False	
0.757305469217	0.385957580883	-7.34816214741	1.7585394144	-4.4137177745	4.58470104413	0.774210484943	2.70573730554	-0.102401849896	-0.302159494212	1.33171841412	-1.57720429425	-5.38681500134	1.57893028096	3.83375609391	2.82679237376	1.22440388473	2.27559921242	3.59726857145	-1.09793666695	-5.41165252872	9.35705154535	8.38118173411	79.8079040948	2023.39444923	False	
8.28847380934	-0.994173378361	-5.68932745121	0.139520072444	-0.00653058016456	2.84978270038	2.12878313911	-5.06624027897	9.4769290281	-4.44615773235	-5.5045465736	-5.89974680633	0.223947519693	2.63444619629	6.0228162717	9.10504652125	-3.4916860735	-4.56200184847	-2.43825818405	8.12730346204	-1.5546980225	9.69796475112	5.23471979417	80.2093744997	3812.35646608	False	
3.5976590512	3.15395119098	-8.13686830399	-5.27442793185	-2.48386368376	4.81497719538	6.18617565836	0.547635791658	4.68800002658	0.59433146354	-3.32460549823	-8.50377032892	-8.62889209461	5.9964946205	6.78435165101	9.02794817403	-6.94049224563	6.87007546321	-5.32316231805	6.57863804957	2.54869335988	9.12404551062	2.31171071207	82.4207502086	4988.91357088	True	
3.26132423017	0.569099132502	1.72517623537	-3.16136748354	-2.20928452818	2.28011601628	4.60597087378	-2.3192706525	-4.65718926397	1.34359585366	-5.78786976617	-7.62471893644	5.18759656386	6.45588013034	-1.18329223064	-3.89468153877	-7.64033228783	8.89552413409	3.47370343924	4.08312991398	-4.1031195378	7.90839356856	6.01650195414	84.8139595065	2517.04151323	True	
4.3756237925	2.30840992475	-6.8485905687	-1.28203193145	2.10395478804	8.25567795107	-8.05727160726	1.29829420159	-1.03306383352	-0.136498327546	4.31954853749	-7.36312789772	-9.71429372226	7.33159276998	7.14681485288	-3.38067280894	-1.54194258232	6.07192952446	-4.23586584813	4.16322315276	1.09179896211	6.94199723568	3.55478818221	92.994330152	3250.48752217	False	
1.460898544	-0.837581330271	-7.21373183792	1.42519041746	6.4017737761	-0.352159120406	3.27609259655	-8.51436004649	-7.94519816862	-4.28701529601	4.08561484382	-3.81552230255	-5.75249979863	8.92442126383	8.58806752369	6.73528833921	1.03622292038	3.33609801746	-3.39251380117	-8.18951509783	-5.69541683779	4.94376315831	7.38761513283	88.8969168319	3305.19427316	True	
-0.104946684236	-1.98027994874	0.286093746649	-5.86931098992	7.26717834236	-4.09351369462	0.00236176270735	-4.65838845573	-1.40062130262	3.42737457937	8.63929146598	-9.08433741308	-7.87432184673	-7.76105882001	3.23709954113	5.50020147038	5.84189711881	-0.552525234987	0.449412495817	-4.87305521865	2.43354345085	5.52392017593	8.72495442148	94.219376493	3111.7168392	True	
7.83731681687	3.60758382003	0.566873815653	-8.92952256067	-0.629319244526	6.12844741634	-0.624917806685	3.7323613203	-9.73399692527	0.835862233932	4.24501991626	-4.24836311128	-5.54420646392	-1.1315094938	-9.63417733267	-2.77828153133	8.85707104157	2.60591727599	-3.39560736705	0.034726961339	8.54692733139	6.03115132181	7.33087363687	90.5409863891	3561.12357695	True	
6.3408059403	-0.692785301289	2.91229792647	-5.38527842611	4.8279638784	8.0321662011	-7.08442080811	3.06130865866	-7.2914880842	-1.16927068068	6.08625157572	-5.34756547298	-4.63546493691	-8.15752670092	-6.58312732752	-8.85058145684	0.532819537706	8.30048891688	5.2703240918	5.43652299056	-6.09872592427	1.52743430673	2.8918033338	78.0145426851	4869.98903842	True	
4.95963934136	-5.63133108258	-2.38137396134	1.03150382265	6.60050574463	3.89763765612	0.860375305256	3.97563075271	5.46624614314	2.71666511766	7.95728225023	-6.20423812946	1.51027448296	7.90619406435	-9.11748503436	3.1304348699	-1.2028995637	-8.32995021705	2.94036538464	4.18146167737	-6.88348262252	2.86212133296	0.417159002974	64.5403316361	5747.7068687	True	
5.31266924397	3.95571047851	-4.27529469411	5.3649889751	-8.33497075083	-1.30113811647	0.561517267789	6.7912798718	1.60369115895	-2.38331276955	-5.37228186717	-8.22699796892	3.15689727123	5.3894824316	-4.09364602597	-7.1437075157	0.00565459375354	0.08924818492	-8.39942109059	9.22548809247	0.587368576567	4.43966044962	3.60153379691	63.3090034994	2420.29953109	False	
6.16776600535	6.6230653204	-4.97847513571	4.23329486466	-9.18927319594	5.02063357792	-6.32896660671	4.3110322969	-5.28857762427	3.98465908117	-3.2490371971	-7.2069425228	-0.0759295070037	-7.18348293374	-2.5508891129	-9.05262791303	9.12966386042	3.16391544543	-0.215988244039	2.63053718876	1.62260400754	6.71856789775	6.62261107205	64.4885492356	2980.33818594	True	
5.34294192517	-7.26545638883	1.83068494121	2.67654943191	-5.40404615425	-2.36096749611	4.51051020058	3.7412201988	-4.38936745913	3.88401132162	-6.01095591797	-5.53318509087	9.68162091705	0.753567404688	-3.03011791627	-8.51146593477	0.0619303771857	-1.41129501934	5.85837704946	6.83260065714	2.79228801379	3.24879375112	7.23604031363	71.3865426346	3829.99951272	False	
-0.143343899541	-8.57547778705	0.978180406252	9.3547371521	-5.70540217854	-3.72925834381	-4.38328476921	-8.30183852659	-5.64240187403	-1.65890524484	-9.33823772515	-1.87302435111	8.03812946546	6.42357356686	-5.28717500406	-6.74720912744	4.25576763205	-1.3671845201	-6.19537316594	1.6258399289	-5.91914127611	4.75330916909	4.29614328565	77.2257296164	2672.33563699	True	
4.94099408785	2.59647249897	-5.91760620539	9.57331047569	0.507169577907	-7.58469481917	2.49945394196	1.0865817346	-2.34871992779	-1.64644787788	-4.22215082709	3.29892030328	7.74040327508	4.11626199914	2.80994642624	-1.01491087092	8.53312942049	-5.52627048988	-9.02803970823	-9.49102065104	-6.40236540688	7.14696784022	1.83472240832	84.8286660182	3493.60624111	True	
4.53519717599	0.675337088006	-5.39073725881	-1.28002508361	4.62006480572	-7.09005905687	-8.41375160856	2.29728300023	8.81817893649	-4.34004752412	-9.66978298167	-3.28352892509	3.35721789725	2.31914531964	4.13987476404	-8.70733093638	8.13710771684	7.49226073426	-2.87930970286	3.45165420369	1.79214094875	2.94657849667	0.604041908831	92.6515855274	5311.38206634	True	
4.87896020312	-3.96137410874	-6.17395667834	0.817642002184	6.65337268979	1.65586851287	-4.4159015264	0.319722563603	4.31562290888	-6.73917920005	-0.444626109317	2.23982710595	-2.27318730558	1.92284506952	-0.949858804932	1.67153631179	6.38039928197	-9.51913686273	2.21957207562	0.337901303842	2.34000261202	0.496647109945	8.724590316	84.452439472	3344.72396882	False	
6.20709316053	-2.36236796571	-8.28143371712	9.73535564763	0.506014902503	-6.9195344942	-4.93853290819	-0.464406854836	-8.79589820356	7.7091143868	-2.77696075364	9.89759189186	-8.34735815743	8.32136592143	-2.62803350513	1.02390411278	1.64945808852	-8.75546318741	8.80934685323	-3.77912354577	1.99993809481	1.94456792112	7.99057809383	89.3628740975	3629.30148244	True	
4.56955986968	2.06799413723	-3.82484987061	3.85216433598	5.02878188059	-8.34084413911	0.405562734207	-0.388964702075	0.276677304598	3.52496560987	8.69792913023	3.96577500668	-6.73325712331	9.10780045607	-9.23977811795	4.2031720547	-6.59351129531	2.32955797964	6.95058118178	1.28123935508	-4.46912164172	4.78529470222	0.666456044272	81.7605750141	3649.13135718	True	
1.16734378846	-7.993114589	1.91370802813	-2.99549194908	7.46739628343	-2.37933151989	6.357133884	-2.51327453668	-8.52839452954	2.65472771559	2.59274051539	-0.0386679725028	-8.98309933647	-0.325299202649	-8.86606343085	4.01788023387	-4.53944322636	-3.37880543527	6.53696591008	7.60046216345	-3.92931209476	5.83932008064	5.88290884462	88.3971421528	3157.60124718	True	
0.979232562944	-4.53876994609	-5.0962892985	1.74747536646	8.87553596588	-6.0486335549	4.75500768923	-7.64498825966	-1.13437248355	5.4944789451	1.75697118161	-1.5501576425	-8.94967177324	4.88905499548	-6.65591606791	9.87883144769	7.23660912131	9.87035199481	-0.719442312617	1.347862989	6.83209153825	8.69116459408	8.43571724957	91.8850920541	3024.70334997	True	
1.83565788252	-5.180226258	0.950096235078	0.0854520621768	4.03581200962	-3.14568534383	0.602671767113	-8.71251782781	1.06769988404	4.87555294651	-2.52739786694	-9.39014254621	-3.73917521935	5.09993945963	-6.28184021527	6.03732538998	-7.32362799142	8.60173810951	7.71671745979	3.5810502701	9.50801454996	1.03477894375	1.63985430805	99.5665901803	3523.73539072	True	
5.09336438365	-4.04171414974	6.15410396978	-7.1676518041	5.74384766809	-6.4950894975	2.14396737028	-4.88216084204	5.55527060069	1.80059078063	-3.11659663208	0.81490021846	0.318483820349	-2.01372867426	-9.10640903295	8.68344757489	-5.94676790888	3.99340229627	6.74914741059	3.79390213063	7.73259782047	9.354620892	3.53509739151	98.9600276727	3535.90603664	True	
1.11644679289	-0.118726544636	-6.24061495197	1.2962489381	4.90630120313	-6.05715062077	6.03671121217	-5.52847973669	-8.79042691531	4.87354652994	1.78460675696	-0.623054486998	-1.18812924898	-2.96708806683	-7.67568101893	-4.00362259268	-8.77187460146	2.22590832549	9.03128270827	2.71118226677	9.95707364504	6.00024094975	6.93496655865	92.1233081284	2686.41856396	False	
3.40138428609	-5.76182667679	-4.67992536957	2.6786423052	7.4868084683	-6.54497550733	5.89718706845	-5.20087404336	-7.13464142825	-0.157564206106	-6.24019055069	8.22967994837	-4.25205669646	0.0868000517767	-6.94427520172	-1.1724787411	4.04036980703	8.58032648215	-0.0482220422954	1.61882486652	9.83869147447	6.47240810626	6.48688996763	78.8388108284	3471.9855822	True	
-0.123739584173	-6.45074898588	6.21430926743	-5.2348699645	-9.13491890312	5.07930165338	5.78442995845	-7.7420641625	-5.77865661736	-8.14145868214	-0.244425000446	8.48211192577	-3.25666876377	-4.58488044916	-3.6038693688	-0.486267107471	-0.887478932738	4.62608884221	-7.12177077008	-1.61839381817	1.382166562	5.77760485143	2.33143479216	67.3931650167	3115.33324244	True	
-0.249728362724	-8.87824212251	7.26491843769	-3.23452006887	-8.28684593062	3.25479654351	4.50345498171	1.52702669771	-7.76324675863	-5.71052997811	-6.4733368123	4.70858611699	-9.43930417421	-7.67875089863	-6.63448715418	3.17451856085	-9.33548316144	0.0554723791451	-5.09082675366	0.97047203293	-5.36700872286	7.97588740135	5.26190247529	70.3999553245	3331.2514973	True	
9.76590017739	-9.83819641316	7.28543239852	0.575226518932	2.23325652144	-9.94944787498	6.1461029217	-4.24711573574	-1.21209307441	-6.2642699386	-9.34903435508	6.80029853378	-7.3262556948	-5.38483750084	-6.37828953606	-2.6930676525	-3.47648270779	-7.68439774063	-6.7904842324	9.05298974319	-2.72874548807	3.33430275631	2.66959110091	59.8334839021	3674.89209304	True	
0.206653688469	-9.77209500875	6.89874071039	1.58019082865	-3.96663171535	0.358261939791	-3.88734419371	-7.03850047041	8.9911838394	7.41006566536	-5.84669182818	0.433259571587	4.87111574767	-7.88241124203	5.68256582537	5.7501711169	8.19798269075	0.689905534742	-1.92659703332	0.824797865988	-6.16656358102	0.813654840775	2.78875202182	46.4247330965	2919.95230731	True	
4.95709923083	-6.76644119129	8.20453783371	0.262673248546	-9.30279423643	3.30054982932	3.27354783379	-5.7900906629	5.55272025076	6.74997297504	-8.29050766174	5.90851700864	-7.03954033469	-6.76663378124	3.90257969859	8.54623660684	2.46081667988	-3.38968251581	-5.54872232996	-2.10270523852	-9.01141030057	5.71485676193	0.863269527528	44.0728594065	4519.85402468	True	
2.37062155707	-7.18759734498	7.62959058763	1.87772266289	-7.64706991295	-4.85610398176	3.5142559514	-3.59473527346	-0.376494928077	7.25232286324	2.50588379486	9.59206998397	-0.362806090954	4.27942094422	-0.974777698764	6.38840241159	-4.53062992886	0.148284185952	-8.42947084888	-0.587993064569	-5.21254427598	4.04287472449	0.510635306931	48.3657045773	4389.3388145	True	
4.52786785378	-4.19138079825	6.0051698838	6.03843357683	-7.34532530395	-7.31197577816	-3.30620036297	0.599626755024	-0.253656733805	-0.14998834067	8.53621295544	3.82614484131	-3.69581777617	4.65269233158	4.48027994132	-2.27896764089	-4.63713056132	3.46248919819	1.79293087848	-2.20098317836	-7.19435232522	5.76331233906	8.7263669465	46.5307295144	2822.61743406	True	
0.220901850131	-7.69184912946	5.34764268187	-3.0331728056	0.777857811275	-7.68208091804	-6.29451042116	-6.13102748676	9.06459487015	5.02322978284	-2.98220968367	5.81551066946	-9.01964905086	-1.50104647153	7.31668040965	-9.82086639671	-3.73822742807	3.65232289752	2.15192868742	5.58457704659	0.807508433101	4.59226741382	0.468772816231	32.6395614378	3515.42174749	True	
2.84802410161	-3.96111572793	6.87357739769	-7.83590279497	-5.06273376691	1.62884251235	-1.67599338882	-6.96967483476	0.760904655722	0.361812968798	-5.64753197642	9.57634989847	0.467510783545	3.64363707618	-5.07288217171	-0.0140770937109	0.428475913552	6.19512251239	-3.21808251417	8.70475213695	2.20447473543	5.29182538414	5.54852957288	40.1960377012	2936.74322081	True	
1.42865052404	-2.16652648956	3.88622077421	-7.52304707163	-5.07911287686	-1.87907407449	-8.41889092925	-5.79113386762	2.64741879145	5.81862825631	0.649633637689	2.3663599231	8.19331925204	-3.73409774821	-5.90317567229	0.922620076293	6.57169928817	6.376489958	-2.34550879136	2.78589180124	7.40338825032	7.46527670865	0.309112336514	41.3334461922	2855.68703851	True	
2.09513976233	-4.64929053958	6.65284246316	-7.90572466282	-8.72560629459	-9.04087453957	-6.70841927632	-3.3096333147	4.18922244568	7.49243218263	1.25361712341	7.2625870126	5.29515067168	-3.25091863678	-7.66769815855	-9.14300441006	8.01349984689	4.64261101603	-5.75952596316	-1.93398435691	8.68064071918	9.03083301106	3.89464185541	47.8271065138	2923.87560091	False	
7.15879018445	2.38643007102	3.04923843126	0.817089152612	-8.14063496228	-6.00182583402	3.21256144375	3.24822302465	8.76763151217	9.34194466308	0.058465728618	3.24744102759	3.12578275876	-7.7772247224	-5.17218356177	-2.31375136063	7.0703472902	7.96011470226	-2.6312605138	-6.91401041094	2.6996109177	7.30875885547	3.94558343607	42.7077108485	3302.97093858	False	
6.9310976313	3.07860527926	3.28888293817	-0.565068295555	-1.06339101713	-3.86078514947	3.58839164587	-4.29577510423	-1.03794194384	3.15482065102	3.04376155879	3.82406013206	0.106036462752	-6.24149410664	3.16117005839	-1.20430875774	4.13865550301	1.2426197097	-4.72666080887	1.51186167403	-1.89815730708	7.98422991163	7.61219115628	43.1655485453	1677.69576577	False	
3.93998593096	-1.27872998989	4.87797200555	0.253717388791	-1.64003765708	-8.04995333199	5.67419930827	0.130689254891	-0.173112955359	0.448045228618	2.03213218632	3.43865110241	-3.35324196455	-8.5250309296	5.91447489678	-5.95480029344	2.35431261547	2.96882743713	-7.30714567438	-1.18855788625	-1.3777653186	9.18458061692	2.87906115114	38.5954357246	2915.16050694	True	
2.14837695102	-3.75615698547	3.87062565871	0.0726987244517	-1.76115837866	-5.7158349756	1.88934305838	-7.40523238322	-4.14510397959	3.56912643454	-1.00977345457	0.805841736703	-6.82404075749	-6.62626413717	4.09625115484	-3.94408677794	-3.53714887274	-1.89906854708	-8.82130284381	-5.28767942442	-5.82895656817	5.23405102827	0.536332889755	40.7104697957	3156.45957186	True	
0.688745932475	-6.6371116069	6.2968456821	-1.78374872402	-5.06400676299	-8.87862395669	7.71414884327	-7.16185524036	-9.03025593494	2.63565939618	-2.4906892858	8.21967754288	-8.12023614464	-4.11097553717	2.20662144219	-4.06194816315	-9.69942880525	-7.08275609821	-8.50419336486	-8.02875167532	-4.38091073886	2.5767263437	2.57301731974	39.1934921873	2871.01807491	True	
1.59512979899	-5.26201110186	4.19816328151	-6.58845735516	4.88829320329	-0.288098629679	7.36253585609	-7.38450748904	-8.31568588221	7.52230372141	3.12515754787	3.189760784	-9.38928797202	-1.61430909102	1.95010854538	-0.363869824565	-5.10701154223	-5.19597816443	-5.15254560043	-8.55659376868	-4.63603606612	1.03200645144	9.92721022716	32.4960891901	3357.57888698	False	
1.35552337722	-3.05241752329	4.28508914191	-7.19502825891	0.330748297791	-3.11809844862	9.22982589883	-3.67573287369	-9.10933816661	6.73961219969	7.46872022565	-0.5073429959	-9.00922391659	1.01586166741	6.06993548557	5.08166051046	-6.93755083319	0.301508697268	-5.12875831574	-8.74627462916	-2.47498709057	3.06608897293	5.07886627454	40.3508189975	2454.35003881	False	
0.11794621285	-7.55757781581	7.3015857248	-8.72448495731	-0.739161521445	9.14774883631	4.68752380504	-5.99698697411	-0.477626279956	9.54461817608	7.06858869776	6.69685026353	-3.19129092372	-6.45524153906	4.44898369608	7.97524640431	-8.29341548559	-9.04958849814	-1.68228474031	-2.68768186819	6.46659369082	3.53521971525	0.544063851166	24.2184812576	2963.44860795	True	
