Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Potential	Equilibruim
-3.66512407276	-6.3134755531	-1.24325756616	5.5093087761	9.66874495153	-2.42776812308	-5.04006571601	1.00170255755	-6.66665257436	-7.57909573112	-2.52339293073	9.5723263019	-8.00976014879	3.89452497402	-7.31957013228	3.33403004287	-5.81463430844	-6.0730096116	-9.83784219103	1.8248331544	0.677928902402	0.352743810038	0.864732291135	3.10982146841	7.44293914066	6.7141151872	5.83882313011	2.8249820377	9.69178767625	5.81442576165	7.61263423724	0.348589039361	7.71293948439	0.90614237093	3.26605455535	3.48245407206	2.92394526221	5.59107954895	46893052.1712	False	
-3.47710090771	-4.35818775229	-2.44106707401	5.55940704603	9.3765766104	-1.95655497014	-5.5499881212	0.949374562265	-6.74553830547	-8.11156850742	-2.696214863	8.8725969696	-7.2786067134	4.82304770305	-6.92761931085	3.34407256302	-4.97709895761	-6.48061165553	-9.50652216441	0.76921994498	0.126002124938	0.957476569853	0.429338293218	3.49675498393	7.34305612553	6.45684093332	6.10797917888	2.65036336689	9.51345443246	6.07486073372	6.95040156024	0.0550941168808	7.72668740079	0.392897888542	3.84227134308	2.60565414753	2.97358984434	4.90059497991	44840955.1497	False	
-3.43233218376	-4.75420656049	-2.5744533083	6.30561270576	9.89069929113	-2.16380667386	-5.53942930921	1.6789030017	-6.6270771136	-7.8052201787	-2.27390399572	9.19398186991	-6.86452761122	4.27133184089	-7.57562408164	2.6473752217	-4.34225122718	-7.70587658857	-8.3268224349	-0.0318598352306	0.594086636444	0.756253292637	0.927104108699	3.71026323915	6.36167466828	6.29391143574	7.14839246386	2.73055370024	9.79513745832	6.46751149548	7.90963266981	0.220421060326	6.35492576687	0.701753541484	3.75691993398	2.34604244759	3.57455013582	4.40750490101	39983974.3125	False	
-3.40862848872	-4.31206166717	-1.87314091932	5.84078735266	9.88063730155	-2.50389949997	-4.97571060378	1.43202629141	-6.83434664862	-7.78843357772	-2.14535841222	8.71229497847	-6.76386619324	3.92162444079	-7.69962907709	2.31268255954	-5.05790278724	-8.39462695643	-8.23251254075	-0.015029825805	1.17468239427	0.664939460503	0.912249618506	3.3056569241	6.59809831813	6.73990606228	6.25489074018	2.21765135887	9.88867769278	5.67868555652	8.70618396162	0.468295381053	6.7078255384	1.38894348947	3.0073539009	2.9152102398	3.19821404814	4.08058193859	42832266.3681	False	
-3.56289767125	-4.43262412862	-2.5399998505	5.21235689943	9.85880595487	-3.16546622611	-5.67197853138	0.838097487678	-6.79992068324	-8.0401949564	-1.02082568896	9.35709514438	-6.47815429378	5.06594076374	-7.58418597047	2.69427767084	-4.48179824656	-7.54850722735	-8.16578780443	0.56405722582	1.39948880961	1.37960180185	1.54971115814	4.12683608642	6.22091516145	7.37321845972	7.36588304473	2.18625634952	9.38141814669	5.31559082871	8.64627541333	0.732643536283	6.59135901098	1.40261927199	3.49389839845	2.49918614165	2.58493714094	4.04730921916	49245532.8353	False	
-4.11842934177	-4.84511951071	-3.01427402925	5.48920428074	9.52444160196	-3.99581788946	-5.45649568475	1.15168613773	-6.09656482683	-8.54862438319	-1.48088242793	9.03350600329	-5.69636415758	4.63860269651	-7.59748804284	3.87834990356	-4.9334645255	-7.76492556972	-8.29269192904	0.783425297276	1.94582083974	1.35932638238	1.57850972916	4.16099911433	6.10784706501	6.74935040323	6.86886066478	2.48030908387	9.58541648132	5.42214273176	9.26542921048	0.0456423656645	7.40646501176	1.04414087576	2.6172658131	2.13427852845	2.5950334959	4.50418180121	47590077.5867	False	
-4.90654875269	-5.29645093825	-2.6243693502	5.70222399961	9.78872608292	-4.04268418149	-4.97449333019	0.804789763541	-5.85459147814	-8.58806339117	-1.18702030016	9.45574336518	-5.62858276759	4.018675185	-7.57599430549	4.17282519884	-4.77745249101	-7.84627292284	-8.13436738815	0.833709566965	2.627702274	1.40595017136	1.38277299325	3.96532433051	6.51360068028	6.69351415997	6.74717198693	2.08107305212	9.01169593608	6.03117284439	8.95863127215	0.534568835894	7.82908695288	0.777080472314	3.06335957796	2.49442608416	2.59216505467	4.34546575673	46953408.3299	False	
-4.78492066271	-4.51029155089	-2.7320918206	6.11393757827	9.92522668645	-4.01842973793	-4.82680277588	1.01687809502	-6.14719649626	-8.4025539326	-1.5700712545	9.5667175378	-5.68387335789	4.22109641225	-7.57760603433	3.85152234425	-4.79185509621	-8.04774991224	-8.19363563389	0.243025755006	3.17684982644	1.73859918292	0.949824774645	4.17341588002	6.52906867459	6.53942798158	6.41842149862	2.32172926341	9.69773897055	6.23180549672	8.96774786948	1.12818636835	8.31350035753	1.08993732827	3.01201267835	2.39406165659	2.5811121697	4.44728092667	48455653.7691	False	
-5.11776849406	-4.37615184496	-2.85650378469	5.69543591122	9.63322667648	-3.94814496919	-5.46466203823	0.131216752618	-5.87970060731	-8.12745026871	-1.38790883449	9.42131358497	-6.0508095662	4.63211952285	-7.57494959285	3.57817555374	-5.17052514444	-8.6120954637	-8.74701753721	0.125925590774	3.50252727464	1.558837547	0.368593569177	4.67222514712	6.12597853257	6.28114634949	6.93794299503	2.62085380177	9.64180693038	6.09133107843	9.375533838	1.38885695454	8.60120397084	1.41589119028	3.18102396803	2.26703640343	3.29806027353	4.79033624669	42718112.3134	False	
-5.11789936659	-3.74715026841	-3.21032250846	5.39641055056	9.41916150175	-3.55548086132	-5.63346795767	0.270863698153	-5.9816841812	-7.61134459271	-1.06734447484	8.75026426636	-6.30194540116	4.60727934304	-7.81703623309	3.95089087889	-4.800482604	-8.66550008922	-8.87186755996	0.185271111573	3.62256973098	1.81732833816	1.12112236536	4.8752922941	5.4026379578	5.99199176366	6.5740355699	2.68693738107	9.37613926436	5.45875359438	9.61897258828	1.22080403091	8.56472185793	1.61597882347	2.97645351129	1.9849543015	3.26734046613	4.7071566075	43551267.2639	False	
-5.28397179459	-3.82049034802	-3.14218267567	5.30867761141	9.24374989904	-2.81011882256	-5.19694682392	0.320092446232	-6.89016175932	-7.16846745177	-1.05169445253	8.37766270155	-6.0053362777	5.18708669244	-8.1060564647	4.22893867078	-4.73833529407	-9.0686338546	-9.14516549211	-0.0669891666993	3.78158215795	1.34115045079	0.748076786218	4.53163272353	5.43979096841	6.53049941571	6.52686219245	2.75360410383	9.96837486026	5.3941950653	9.35740846952	1.30236478046	8.66631847376	1.11970542303	2.70784060582	2.08957803776	3.61093077946	4.50155558009	41227181.8565	False	
-5.47359641935	-3.4672257096	-3.38724240682	5.40610496726	9.10775734405	-2.69738426514	-5.35538777461	0.935291787835	-7.13182115513	-7.42029870123	-0.762928079718	7.93917091841	-6.25988601245	4.84447272908	-7.75705382248	3.89996786399	-4.48634307103	-9.37485842234	-9.33933254005	-0.217111811476	3.6096215694	1.28378604166	0.922228728184	4.71258827967	5.60533478839	6.96026241129	6.43485652621	2.99674820571	9.57628140019	5.48287273272	9.18675166163	1.52821380056	8.88836570063	0.947813204482	2.70680688911	2.60199380409	3.46310655908	4.72617577393	41589699.172	False	
-5.59015693556	-3.46655318646	-3.66649516185	5.61826552985	8.97299748923	-2.54263757802	-5.31210059078	0.809038555758	-7.47344110625	-7.53059753393	-0.548381074488	7.82209648705	-6.33834403309	4.77622437042	-7.59024016363	4.15310055199	-4.24391030809	-9.38321704734	-9.38317082723	-0.152748737565	3.51720862524	1.47662849778	0.641425146087	4.62290675625	5.58673121408	6.97018801235	6.40665477635	3.11810218603	9.25546863096	5.92007990643	9.22208519455	1.76997979692	9.09696121239	1.08670539611	2.70283063501	2.77497479368	3.45506121926	4.69113951969	40352752.2929	False	
-5.49526011074	-2.99687394407	-3.59890406716	5.64453912806	8.69976107404	-1.7840128956	-5.5116593655	1.09430657343	-7.27279045727	-7.61507898423	-0.663297421407	7.93816090798	-6.69939086697	4.71998751965	-7.57768684344	4.20597818737	-4.14719614832	-9.12932348962	-9.34227255971	0.301617123003	3.65209497771	1.60651104948	0.147326112304	4.7526574802	5.45462002297	6.73405299988	6.4834788101	3.24168728503	8.99200844102	5.9604625767	8.91486816614	1.60311421493	8.83443997588	0.618270937921	2.58263740399	2.52611123585	3.40757515607	4.87879975798	42831438.9933	False	
-5.82410648974	-3.09874320664	-3.57661879442	5.96051156023	8.65474699778	-1.60097558441	-5.37194028986	1.09051760896	-7.08255108244	-8.18065187367	-0.747298873434	7.8194352647	-6.72692007563	4.84193239236	-7.47912338474	4.26777140995	-3.79409043218	-8.92730380862	-9.58411386959	0.470453637543	3.71864891897	1.52732027731	0.381747015693	4.60013386377	5.19254800057	6.51804273896	6.33656037011	3.32137608875	8.92911520697	5.70254846739	8.94544351373	1.42046816709	8.57220212301	0.616188185283	2.43846995631	2.68703096935	3.70666660295	4.76340952198	40892668.6818	False	
-5.91434891033	-2.98765961454	-3.49318865106	5.96896056263	8.65907386052	-1.392197463	-5.40514580812	0.976174513085	-7.08039215332	-8.39406220743	-0.495969660595	7.63480183422	-6.83182543777	4.60340467642	-7.70520134937	4.46024993363	-3.56472531656	-8.93155420764	-9.58078046221	0.201990674174	3.48220294738	1.35432944507	0.392542557307	4.3025038093	4.82555055243	6.36971859912	6.44383405205	3.09600752856	8.93452659247	5.70301650595	8.80253858031	1.38436286674	8.71066102285	0.607595806391	2.41508689395	2.87609512323	3.73889382873	4.60780657754	40476333.3087	False	
-6.08939421458	-3.04845181074	-3.63005619611	6.02915322381	8.43112320627	-1.55117146774	-5.45927367334	1.16300632152	-7.08798348281	-8.32166974066	-0.543604229763	7.59651727903	-6.88613498555	4.66928476864	-7.75871302195	4.33504656838	-3.6440129185	-8.93321884046	-9.5423607042	0.131885207203	3.43789380578	1.35837291919	0.374421941902	4.0590827079	4.86921134539	6.24032927478	6.48063228153	3.08319216407	9.01537688499	5.68022810538	8.60179182568	1.44938636729	8.64107043447	0.522416911272	2.26681129154	2.9712547872	3.67328293979	4.55409137711	38622205.3794	False	
-6.49593296708	-2.75735376461	-3.78212228183	6.13476431384	8.29307889458	-1.66185296634	-5.49344466399	1.15593368979	-7.15651657186	-8.35673739135	-0.620495363978	7.64198148067	-7.05642867238	4.46605015292	-7.73334820291	4.48598917787	-3.85154912396	-8.89880399736	-9.63246647957	0.254773182134	3.51573188188	1.24950329537	0.42918490681	4.01119790892	4.75665483936	6.23882685262	6.39006080501	3.24699189475	9.27256450148	5.5562728213	8.31707524067	1.51069292971	8.31737732473	0.471026829765	2.34891673424	3.00310583733	3.8607687844	4.63632092597	37857719.4019	False	
-6.45789439598	-2.88949320049	-3.89056726878	5.99599541984	8.35680528001	-1.83051433274	-5.67186163943	1.09314784986	-7.13513953118	-8.25202951093	-0.423608044463	7.79935576263	-7.07281917373	4.43376772587	-8.03141269099	4.36198012094	-3.53054149559	-9.15527522835	-9.52997763984	0.0588159034237	3.78395521983	1.28587035404	0.313775886285	4.17035330801	4.68324871018	6.06230458104	6.35092595168	3.08449759494	9.27101381083	5.56578869142	8.32665387413	1.62280053955	8.4436300745	0.312953075077	2.3245645098	2.96969490739	3.5867732084	4.74149507271	40366320.6534	False	
